time,date,run,ahu1_fan_power,ahu1_heat_power,ahu2_heat_power,ch1_power,ahu2_fan_power,dx_c1_power,ch2_power,dx_c2_power,exf1_power,exf2_power,oau_fan_power,oau_heat_power,pump1_power,pump2_power,pump4_power,pump5_power,pump3_power,vav1_heat_power,vav2_heat_power,vav3_heat_power,vav4_heat_power,zs1_heat_power,zs2_heat_power,zs3_heat_power,zs4_heat_power
2023-11-22 23:55:11.007000-05:00,2023-11-22,1,3.823675,1.981581,1.989154,1.00524,4.679228,0.000939001097,0.999867483,0.000890695575,1.011453,2.015909,3.818233,0.00328987,1.005044,2.153597,2.011908,2.003943,1.505128,2.00479,2.015145,2.017967,2.00947,4.432388,7.819365,4.579559,5.418358
2023-11-22 23:55:21.007000-05:00,2023-11-22,1,3.811915,1.982432,1.990059,1.005798,4.671714,0.000955102937,0.99841402,0.000874593734,1.007315,2.010923,3.78901,1.148309,1.005699,2.180134,2.013578,2.010684,1.500671,2.017453,2.017669,2.012521,2.019846,4.59724,7.734411,4.591051,5.457503
2023-11-22 23:55:31.007000-05:00,2023-11-22,1,3.80852,1.981349,1.989033,0.999601352,4.650582,0.000971204778,0.991274478,0.000890695575,1.008705,2.015734,3.771709,0.182084706,1.010669,2.17999,2.013264,2.009126,1.501837,2.016419,2.009515,2.017853,2.008742,4.212292,7.75432,4.547866,5.343087
2023-11-22 23:55:41.007000-05:00,2023-11-22,1,3.805107,1.982438,1.990037,1.003249,4.621292,0.000906797415,0.999579985,0.000858491893,1.007842,2.013172,3.765684,0.040066474,1.010941,2.179383,2.012639,2.012279,1.503738,2.017714,2.017839,2.014235,2.019966,4.146994,7.569386,4.754406,5.055338
2023-11-22 23:55:51.007000-05:00,2023-11-22,1,3.813177,1.982406,1.989996,1.000828,4.593489,0.000922899256,1.001369,0.000794084531,1.009983,2.009426,3.759981,0.009215347,1.008,2.174574,2.014202,2.009595,1.515416,2.015675,2.017861,2.011106,2.018521,4.121742,7.10388,4.870259,4.876918
2023-11-22 23:56:01.007000-05:00,2023-11-22,1,3.800293,1.98244,1.990044,1.001465,4.591196,0.000987306619,1.000075,0.000858491893,1.013035,2.010388,3.873327,0.003483092,1.011309,2.173967,2.014457,2.011271,1.509234,2.01726,2.01801,2.012736,2.019625,4.146858,7.235313,5.012083,4.908732
2023-11-22 23:56:11.007000-05:00,2023-11-22,1,3.783321,1.98234,1.98993,1.002803,4.567578,0.000939001097,0.989549488,0.000874593734,1.009935,2.014109,3.803058,1.200238,1.007377,2.17908,2.012272,2.012984,1.515528,2.017377,2.012471,2.01628,2.019775,4.546393,7.660009,5.17952,4.861732
2023-11-22 23:56:21.007000-05:00,2023-11-22,1,3.789202,1.982478,1.990086,0.994679242,4.549852,0.000906797415,0.99751958,0.000858491893,1.009679,2.012012,3.85377,0.20494932,1.00148,2.172849,2.013228,2.011171,1.494121,2.017419,2.017685,2.013443,2.019643,4.611299,7.813459,5.310242,4.841022
2023-11-22 23:56:31.007000-05:00,2023-11-22,1,3.775913,1.982271,1.989811,0.999537635,4.527035,0.000906797415,0.997583469,0.000890695575,1.006276,2.00784,3.813529,0.046877552,0.988662336,2.174782,2.013404,2.00711,1.504441,2.011132,2.017576,2.012309,2.015167,4.138887,7.793714,5.350057,4.881825
2023-11-22 23:56:41.007000-05:00,2023-11-22,1,3.779093,1.981758,1.989274,1.000111,4.513223,0.000955102937,1.001097,0.000842390053,1.008992,2.014952,3.819425,0.010873837,1.007457,2.173616,2.012274,2.004845,1.502859,2.005598,2.015937,2.018194,2.010745,4.141176,7.770178,5.359114,5.236425
2023-11-22 23:56:51.007000-05:00,2023-11-22,1,3.779483,1.982302,1.989847,0.999426131,4.520469,0.000858491893,0.999707762,0.000826288212,1.01214,2.015568,3.84375,0.003821231,1.009551,2.181077,2.013083,2.01439,1.508898,2.017297,2.006686,2.017394,2.019556,4.162592,7.783389,5.260359,5.467015
2023-11-22 23:57:01.007000-05:00,2023-11-22,1,3.776466,1.981394,1.989106,1.001911,4.499921,0.000922899256,0.9969925,0.000826288212,1.008529,2.014903,3.815913,1.399048,1.005507,2.190934,2.012063,2.014876,1.503467,2.016319,2.007053,2.017886,2.012733,4.168261,7.745072,5.26858,5.532216
2023-11-22 23:57:11.007000-05:00,2023-11-22,1,3.776618,1.982015,1.989468,1.000764,4.509654,0.00077798269,0.999579985,0.000906797415,1.012683,2.016377,3.810307,0.233224154,1.008,2.180118,2.01331,2.014913,1.513116,2.016966,2.007611,2.017947,2.019354,4.554996,7.514441,5.263221,5.371978
2023-11-22 23:57:21.007000-05:00,2023-11-22,1,3.798168,1.98245,1.990042,1.000047,4.497653,0.000858491893,0.99969179,0.000890695575,1.009823,2.012111,3.829735,0.048632653,1.008815,2.174574,2.013327,2.011047,1.507652,2.017584,2.017819,2.0136,2.019931,4.540042,7.158003,4.985743,5.202647
2023-11-22 23:57:31.007000-05:00,2023-11-22,1,3.794803,1.982236,1.989775,1.003488,4.474682,0.000794084531,0.999404292,0.000890695575,1.009456,2.006567,3.881349,0.011743336,0.989749103,2.166602,2.01424,2.007384,1.480478,2.010497,2.017495,2.013611,2.014686,4.099821,7.379241,4.955215,4.90763
2023-11-22 23:57:41.007000-05:00,2023-11-22,1,3.790549,1.981272,1.988976,0.999744714,4.491035,0.000842390053,0.99916471,0.000826288212,1.012236,2.014696,3.818458,0.003853434,0.990308469,2.172226,2.012972,2.005548,1.515656,2.015761,2.011201,2.017919,2.007375,4.033541,7.753809,4.929046,4.782224
2023-11-22 23:57:51.007000-05:00,2023-11-22,1,3.784445,1.982202,1.989833,1.000159,4.503479,0.000874593734,0.999436236,0.000906797415,1.007938,2.014791,3.851547,1.491328,1.00498,2.172913,2.012757,2.013431,1.504265,2.01727,2.002334,2.017343,2.01961,4.063221,7.884547,4.691825,4.867784
2023-11-22 23:58:01.007000-05:00,2023-11-22,1,3.777587,1.98174,1.989325,1.000987,4.510407,0.000906797415,0.998477908,0.000955102937,1.010398,2.016179,3.801704,0.295409467,1.006482,2.181939,2.013753,2.014063,1.514969,2.016771,2.007127,2.018091,2.018431,4.023861,7.957577,4.722316,4.861374
2023-11-22 23:58:11.007000-05:00,2023-11-22,1,3.794256,1.982326,1.989891,1.001465,4.512511,0.000826288212,0.999452208,0.000842390053,1.009136,2.006811,3.91302,0.055572546,1.009199,2.178457,2.014741,2.007907,1.504856,2.012821,2.017549,2.008931,2.016352,4.417148,7.945038,4.707253,4.796322
2023-11-22 23:58:21.007000-05:00,2023-11-22,1,3.782547,1.981474,1.989123,1.002373,4.500754,0.000922899256,1.000906,0.000842390053,1.011692,2.015364,3.823678,0.012274697,1.002646,2.145752,2.012312,2.011543,1.515064,2.016538,2.009109,2.017952,2.012303,4.424448,7.950513,4.566107,4.933674
2023-11-22 23:58:31.007000-05:00,2023-11-22,1,3.800112,1.982487,1.990055,0.99999958,4.500098,0.000922899256,1.00287,0.000922899256,1.010798,2.011646,3.769421,0.004111064,1.009055,2.142637,2.013328,2.010822,1.500815,2.017523,2.017826,2.013099,2.020042,3.990128,7.908081,4.658897,5.276989
2023-11-22 23:58:41.007000-05:00,2023-11-22,1,3.78854,1.981911,1.989371,1.004492,4.530453,0.000939001097,1.002726,0.000939001097,1.014009,2.015687,3.895107,1.490217,1.010174,2.184032,2.012042,2.013854,1.518915,2.016773,2.005917,2.018108,2.01919,3.911603,7.650194,4.66116,5.453098
2023-11-22 23:58:51.007000-05:00,2023-11-22,1,3.787006,1.98231,1.9899,0.999712856,4.55426,0.000955102937,1.002726,0.000922899256,1.009615,2.015137,3.822775,0.334520843,1.010989,2.177322,2.012379,2.013599,1.521279,2.017524,2.010535,2.016861,2.019754,3.872687,7.378982,4.604719,5.436867
2023-11-22 23:59:01.007000-05:00,2023-11-22,1,3.785938,1.981724,1.989238,1.000159,4.535301,0.000955102937,0.999723734,0.000810186372,1.005797,2.016726,3.816718,0.059436988,1.004644,2.184991,2.013762,2.00516,1.520512,2.006411,2.015847,2.018067,2.011026,3.863633,7.665453,4.68134,5.341524
2023-11-22 23:59:11.007000-05:00,2023-11-22,1,3.793032,1.98214,1.989653,0.988100501,4.54677,0.000874593734,1.000395,0.000890695575,1.012747,2.008857,3.793811,0.014480649,1.007201,2.168375,2.013971,2.006428,1.512173,2.009488,2.017393,2.015276,2.013833,4.006727,8.062473,4.649903,4.962899
2023-11-22 23:59:21.007000-05:00,2023-11-22,1,3.789495,1.982308,1.989863,1.004571,4.545691,0.000890695575,0.998429992,0.000922899256,1.006356,2.004671,3.840399,0.004191573,1.012076,2.180006,2.013372,2.008034,1.512413,2.011868,2.017529,2.011515,2.015654,4.328761,8.141744,4.596286,4.793514
2023-11-22 23:59:31.007000-05:00,2023-11-22,1,3.784809,1.98235,1.989989,1.003297,4.557393,0.000890695575,0.987297418,0.000858491893,1.012172,2.012976,3.787238,1.440816,1.009023,2.174127,2.013378,2.012374,1.504217,2.017658,2.017647,2.015598,2.019879,4.122626,8.155642,4.683013,4.827929
2023-11-22 23:59:41.007000-05:00,2023-11-22,1,3.779915,1.982094,1.989612,0.999856218,4.574176,0.000939001097,1.001289,0.000858491893,1.008305,2.01369,3.81907,0.382391625,1.005459,2.148964,2.013894,2.006676,1.514202,2.008072,2.01722,2.018581,2.012779,3.735247,8.204173,4.738731,4.79981
2023-11-22 23:59:51.007000-05:00,2023-11-22,1,3.756708,1.982253,1.989854,1.005177,4.600737,0.000890695575,1.000602,0.000922899256,1.007043,2.015237,3.797967,0.065281956,1.007297,2.171171,2.012502,2.014024,1.515176,2.017491,2.009132,2.017266,2.019764,3.66945,8.215014,4.824715,4.887932
2023-11-23 00:00:01.007000-05:00,2023-11-22,1,3.766536,1.982066,1.989561,1.000812,4.599513,0.000842390053,1.000411,0.000890695575,1.016757,2.013335,3.845715,0.015897611,1.007057,2.170596,2.014039,2.006816,1.497923,2.008177,2.017481,2.018602,2.012869,3.61608,8.253641,5.089987,4.838458
2023-11-23 00:00:11.007000-05:00,2023-11-22,1,3.766519,1.981335,1.988979,0.999091619,4.626141,0.000874593734,0.998797351,0.000810186372,1.012587,2.015666,3.873005,0.004851748,1.00971,2.179974,2.012723,2.005709,1.510304,2.013584,2.012416,2.017789,2.008187,3.51433,8.063373,5.047236,5.022883
2023-11-23 00:00:21.007000-05:00,2023-11-22,1,3.770161,1.981772,1.989304,1.000191,4.611622,0.000939001097,1.001529,0.000890695575,1.009967,2.015714,3.838337,1.262858,1.005555,2.159796,2.012491,2.00466,1.508834,2.003249,2.016456,2.018278,2.009133,3.602362,7.775055,5.142251,5.297291
2023-11-23 00:00:31.007000-05:00,2023-11-22,1,3.756466,1.982181,1.989684,0.998980114,4.626582,0.000858491893,1.00081,0.000810186372,1.01067,2.006821,3.80934,0.403790977,1.004964,2.161042,2.013907,2.00652,1.516582,2.008274,2.017251,2.018318,2.013116,3.979025,7.959472,5.359062,5.406767
2023-11-23 00:00:41.007000-05:00,2023-11-22,1,3.744309,1.982118,1.989665,1.001099,4.658372,0.000939001097,0.99969179,0.000874593734,1.011645,2.009645,3.800834,0.082494823,1.010382,2.185566,2.014247,2.007237,1.521646,2.008025,2.017399,2.018631,2.012821,3.981124,8.401488,5.44555,5.452835
2023-11-23 00:00:51.007000-05:00,2023-11-22,1,3.749817,1.982024,1.989535,1.001624,4.701133,0.000906797415,1.000506,0.000794084531,1.015671,2.015349,3.769711,0.01597812,1.00669,2.171555,2.012921,2.005024,1.495383,2.006319,2.017262,2.018502,2.011578,3.4953,8.478839,5.446873,5.2898
2023-11-23 00:01:01.007000-05:00,2023-11-22,1,3.744936,1.981714,1.989161,1.001927,4.70387,0.000939001097,0.99924457,0.000874593734,1.009376,2.015677,3.78669,0.005367007,1.011452,2.174734,2.01328,2.00545,1.512524,2.007971,2.015682,2.018036,2.012339,3.33505,8.537319,5.413795,4.984654
2023-11-23 00:01:11.007000-05:00,2023-11-22,1,3.73831,1.981649,1.989219,0.99850224,4.727262,0.000874593734,0.999675818,0.000906797415,1.007491,2.015722,3.78421,1.111259,1.006994,2.148245,2.012316,2.015055,1.505447,2.016734,2.00915,2.018031,2.018676,3.371856,8.550862,5.387004,4.820588
2023-11-23 00:01:21.007000-05:00,2023-11-22,1,3.731662,1.981333,1.989037,1.000398,4.751686,0.000906797415,1.000826,0.000955102937,1.011964,2.015751,3.819103,0.446895619,1.003685,2.154539,2.01334,2.014664,1.502955,2.01638,2.007435,2.017798,2.009116,3.259947,8.599288,5.368658,4.787903
2023-11-23 00:01:31.007000-05:00,2023-11-22,1,3.728445,1.981343,1.989,1.002214,4.758486,0.000858491893,1.000618,0.000922899256,1.015958,2.015287,3.800287,0.083992294,1.007745,2.162144,2.013759,2.00881,1.496741,2.016633,2.010404,2.017768,2.006918,3.328454,8.609608,5.154461,4.755803
2023-11-23 00:01:41.008000-05:00,2023-11-22,1,3.748346,1.981806,1.989322,0.999203123,4.746667,0.000922899256,1.001145,0.000842390053,1.010718,2.015731,3.875324,0.018973063,1.00506,2.139457,2.013079,2.004966,1.493961,2.008108,2.016798,2.018419,2.012516,3.261967,8.456284,5.119603,4.761672
2023-11-23 00:01:51.007000-05:00,2023-11-22,1,3.745654,1.982278,1.989851,0.996447379,4.787455,0.000826288212,1.002535,0.000906797415,1.009328,2.007217,3.826191,0.005640739,1.007649,2.177993,2.013336,2.007545,1.506054,2.01178,2.017694,2.008816,2.015812,3.217035,8.269367,5.185224,4.858511
2023-11-23 00:02:01.007000-05:00,2023-11-22,1,3.737613,1.981639,1.989126,1.002516,4.789059,0.000922899256,0.999707762,0.000890695575,1.013226,2.015361,3.845554,0.95631015,1.004612,2.171922,2.012772,2.004885,1.510719,2.004099,2.014996,2.018106,2.009333,3.248047,8.409356,4.908304,5.085549
2023-11-23 00:02:11.007000-05:00,2023-11-22,1,3.732024,1.981822,1.989356,0.999904006,4.755573,0.000955102937,0.999659846,0.000971204778,1.008417,2.016753,3.791394,0.548562691,1.011245,2.176124,2.012773,2.014586,1.513627,2.016819,2.007289,2.018162,2.019109,3.456586,8.692088,4.798628,5.388026
2023-11-23 00:02:21.007000-05:00,2023-11-22,1,3.73138,1.982248,1.989935,1.00309,4.766048,0.000906797415,0.999947344,0.000890695575,1.013242,2.014855,3.885119,0.090272012,1.005907,2.181045,2.015285,2.013382,1.503786,2.017709,2.015858,2.01681,2.020061,3.383457,8.727443,4.790214,5.431883
2023-11-23 00:02:31.007000-05:00,2023-11-22,1,3.715177,1.982213,1.989897,0.999856218,4.774143,0.000922899256,1.000922,0.000826288212,1.011996,2.015543,3.765039,0.021678172,1.003398,2.1489,2.012799,2.013641,1.504968,2.017483,2.004246,2.017211,2.01983,3.126281,8.758334,4.609711,5.386988
2023-11-23 00:02:41.007000-05:00,2023-11-22,1,3.740961,1.982064,1.989607,1.004683,4.799753,0.000906797415,0.988127969,0.000842390053,1.008098,2.011493,3.82574,0.006011081,1.013115,2.180486,2.012488,2.006246,1.513547,2.009344,2.017217,2.0177,2.013455,2.964994,8.788649,4.694199,5.190819
2023-11-23 00:02:51.007000-05:00,2023-11-22,1,3.738153,1.982064,1.98962,1.006578,4.776673,0.000955102937,1.001017,0.000826288212,1.006021,2.011352,3.778668,0.681918244,1.006706,2.176028,2.012918,2.006687,1.522253,2.008425,2.017141,2.016503,2.012985,2.983712,8.808914,4.690897,4.911284
2023-11-23 00:03:01.007000-05:00,2023-11-22,1,3.732685,1.98184,1.989342,1.000509,4.771241,0.000922899256,0.997839023,0.000794084531,1.007874,2.01552,3.899875,0.621971035,0.990644089,2.171203,2.014144,2.005218,1.492939,2.00674,2.016288,2.018251,2.011561,2.941504,8.781619,4.747398,4.83673
2023-11-23 00:03:11.007000-05:00,2023-11-22,1,3.725719,1.981573,1.989196,1.00481,4.803162,0.000890695575,1.001209,0.000874593734,1.011229,2.015545,3.888437,0.112267126,1.007409,2.185263,2.012451,2.013239,1.517509,2.016702,2.007861,2.018117,2.014632,2.941066,8.703115,4.738771,4.781353
2023-11-23 00:03:21.007000-05:00,2023-11-22,1,3.721456,1.982097,1.989698,1.00403,4.81411,0.000922899256,1.00196,0.000794084531,1.008769,2.015177,3.813206,0.023304458,1.009039,2.164781,2.014086,2.01414,1.5077,2.017082,2.006458,2.017756,2.019465,2.901547,8.412666,4.752426,4.750839
2023-11-23 00:03:31.007000-05:00,2023-11-22,1,3.722932,1.981621,1.989238,1.003249,4.794661,0.000922899256,0.999020961,0.000939001097,1.010702,2.015828,3.812852,0.006123794,1.014681,2.17884,2.012989,2.011599,1.515672,2.016647,2.008118,2.018059,2.014127,2.905007,8.484511,4.630653,4.722817
2023-11-23 00:03:41.007000-05:00,2023-11-22,1,3.729915,1.981472,1.989066,1.000366,4.791578,0.001003408,0.998653602,0.000890695575,1.012172,2.015168,3.754697,0.602407283,1.008624,2.181844,2.012836,2.006035,1.507764,2.010712,2.012936,2.018078,2.008837,2.877329,8.713119,4.742545,4.840308
2023-11-23 00:03:51.007000-05:00,2023-11-22,1,3.731383,1.981553,1.989103,0.999617281,4.786599,0.000906797415,1.000826,0.000890695575,1.01083,2.015421,3.785208,0.603566617,1.007585,2.168631,2.012886,2.004992,1.504297,2.008925,2.013858,2.017873,2.009496,3.00661,8.730124,4.783629,5.046972
2023-11-23 00:04:01.007000-05:00,2023-11-22,1,3.734438,1.981675,1.989192,1.005113,4.815201,0.000874593734,0.992009196,0.000842390053,1.0123,2.015547,3.797419,0.123747738,1.005635,2.171331,2.012669,2.00446,1.505368,2.007525,2.015055,2.018247,2.010254,3.190499,8.762695,4.804732,5.298865
2023-11-23 00:04:11.007000-05:00,2023-11-22,1,3.744759,1.982092,1.989584,1.002102,4.804985,0.000906797415,0.997870967,0.000842390053,1.004439,2.011891,3.864177,0.025607021,1.007217,2.177146,2.012759,2.006342,1.495096,2.00886,2.017346,2.016844,2.013275,3.050131,8.723702,4.79495,5.262641
2023-11-23 00:04:21.007000-05:00,2023-11-22,1,3.748264,1.982149,1.989634,1.001752,4.798479,0.000874593734,0.998989016,0.000810186372,1.006963,2.011361,3.842171,0.006558543,0.988646354,2.176459,2.012652,2.005882,1.490958,2.008905,2.017451,2.016282,2.013342,2.836335,8.735984,4.832873,5.195104
2023-11-23 00:04:31.007000-05:00,2023-11-22,1,3.746254,1.981802,1.98931,0.998199586,4.811911,0.001003408,0.997535553,0.000826288212,1.010143,2.015639,3.801833,0.361523635,1.005124,2.182882,2.012273,2.00472,1.511822,2.006505,2.015933,2.018165,2.011012,2.837422,8.690087,4.916735,4.917399
2023-11-23 00:04:41.007000-05:00,2023-11-22,1,3.761798,1.981725,1.989252,1.001019,4.793766,0.000971204778,0.999851511,0.000826288212,1.011085,2.01463,3.861889,0.707713421,1.005603,2.168679,2.01201,2.005163,1.515991,2.007391,2.015466,2.018221,2.010851,2.799608,8.382223,5.026629,4.626227
2023-11-23 00:04:51.007000-05:00,2023-11-22,1,3.769033,1.981605,1.989143,1.005272,4.783416,0.000955102937,0.999643874,0.000906797415,1.009472,2.015527,3.77609,0.131943575,1.011692,2.172018,2.013512,2.004898,1.509122,2.008078,2.014554,2.018116,2.009568,2.870692,8.206011,5.065425,4.534528
2023-11-23 00:05:01.007000-05:00,2023-11-22,1,3.775738,1.981452,1.989085,1.002437,4.810375,0.000906797415,0.998429992,0.000890695575,1.003816,2.014944,3.868913,0.026267196,1.007601,2.178808,2.011823,2.010361,1.499616,2.014922,2.010112,2.018048,2.011286,2.74095,8.468694,5.238145,4.419233
2023-11-23 00:05:11.007000-05:00,2023-11-22,1,3.78903,1.981516,1.98917,0.999904006,4.797977,0.000842390053,1.000251,0.000874593734,1.008178,2.015267,3.803541,0.007202617,1.01019,2.158438,2.012654,2.009999,1.502077,2.014292,2.009345,2.017951,2.011981,2.800161,8.615719,5.250282,4.479824
2023-11-23 00:05:21.007000-05:00,2023-11-22,1,3.801027,1.981826,1.989383,1.000923,4.780752,0.000874593734,1.000267,0.000890695575,1.008193,2.014932,3.854608,0.263254088,1.008959,2.176475,2.013087,2.005051,1.501262,2.006589,2.016288,2.01834,2.011528,2.77719,8.584033,5.28405,4.360226
2023-11-23 00:05:31.007000-05:00,2023-11-22,1,3.809137,1.982184,1.989702,0.999123477,4.78268,0.000826288212,0.998014716,0.000890695575,1.012635,2.010388,3.909122,0.804888158,1.00311,2.175389,2.012592,2.00623,1.514809,2.009939,2.017232,2.014878,2.014212,2.801061,8.558111,5.445736,4.370464
2023-11-23 00:05:41.007000-05:00,2023-11-22,1,3.835585,1.982424,1.989985,1.000414,4.779003,0.000906797415,0.998909156,0.000858491893,1.006468,2.009728,3.826062,0.144180973,1.004964,2.172082,2.013504,2.009984,1.499489,2.015633,2.017814,2.010774,2.018431,2.968666,8.494802,5.379792,4.474692
2023-11-23 00:05:51.007000-05:00,2023-11-22,1,3.835597,1.982353,1.989976,1.003902,4.777954,0.000890695575,1.001145,0.000858491893,1.007395,2.013817,3.82371,0.028924,1.006194,2.156265,2.012888,2.012243,1.504217,2.017548,2.014457,2.015745,2.019889,3.174407,8.466539,5.481865,4.673003
2023-11-23 00:06:01.007000-05:00,2023-11-22,1,3.86112,1.982201,1.989728,1.002851,4.777999,0.000794084531,0.997791107,0.000858491893,1.00666,2.01537,3.840689,0.007685672,1.013738,2.175932,2.013568,2.013552,1.511965,2.017336,2.008897,2.017439,2.019665,2.998498,8.360675,5.449126,4.821576
2023-11-23 00:06:11.007000-05:00,2023-11-22,1,3.894515,1.981524,1.989099,1.000366,4.768583,0.000987306619,0.998781379,0.000826288212,1.007155,2.015119,3.895816,0.107806916,1.001144,2.175804,2.012646,2.007256,1.4869,2.011972,2.012254,2.017907,2.010488,2.797134,7.943317,5.392757,4.723773
2023-11-23 00:06:21.007000-05:00,2023-11-22,1,3.923399,1.981576,1.989102,1.001322,4.758341,0.000955102937,0.999516097,0.000939001097,1.010127,2.01534,3.812659,0.864738798,1.006115,2.159892,2.01234,2.004787,1.510703,2.00867,2.01403,2.017865,2.008737,2.84308,7.934764,5.410793,4.547549
2023-11-23 00:06:31.007000-05:00,2023-11-22,1,3.941229,1.981389,1.989033,1.003695,4.761262,0.000987306619,1.000938,0.000858491893,1.012731,2.015618,3.768841,0.159187889,1.010685,2.176667,2.012136,2.008976,1.502524,2.013181,2.010808,2.018148,2.009113,2.850432,8.334086,5.427419,4.22897
2023-11-23 00:06:41.007000-05:00,2023-11-22,1,3.957281,1.982133,1.989658,1.002596,4.750239,0.000922899256,0.990188373,0.000955102937,1.007427,2.015947,3.797999,0.028086704,1.009487,2.175277,2.01269,2.01366,1.513068,2.017233,2.006375,2.01763,2.019683,2.810976,8.461194,5.472579,4.043322
2023-11-23 00:06:51.007000-05:00,2023-11-22,1,3.996331,1.982425,1.989985,1.00266,4.738319,0.000906797415,0.99181753,0.000890695575,1.008801,2.009004,3.833891,0.008072116,1.010046,2.176891,2.012429,2.009402,1.506693,2.016075,2.017606,2.010663,2.018693,2.754903,8.43646,5.485407,3.98569
2023-11-23 00:07:01.007000-05:00,2023-11-22,1,4.013816,1.981991,1.989487,0.999840289,4.743205,0.000939001097,0.999723734,0.000890695575,1.006676,2.015558,3.80396,0.004111064,1.00816,2.177258,2.012819,2.014425,1.501182,2.017075,2.006351,2.018113,2.019378,2.731284,8.447763,5.442257,3.945026
2023-11-23 00:07:11.007000-05:00,2023-11-22,1,4.041921,1.982038,1.989607,1.003568,4.723025,0.000906797415,0.997711246,0.000858491893,1.009967,2.014222,3.780923,1.048928,0.990644089,2.17443,2.012419,2.00586,1.515128,2.00813,2.017117,2.018457,2.012677,2.741152,8.347161,5.405873,3.949825
2023-11-23 00:07:21.007000-05:00,2023-11-22,1,4.083033,1.982416,1.990023,0.999091619,4.731264,0.001035612,0.999627902,0.000874593734,1.008705,2.0105,3.846199,0.19523991,0.984267319,2.179335,2.014441,2.010961,1.515703,2.015828,2.017977,2.012095,2.018611,2.802045,8.2725,5.377325,3.796813
2023-11-23 00:07:31.007000-05:00,2023-11-22,1,4.123546,1.982241,1.989708,0.999680997,4.730476,0.001003408,0.99916471,0.000810186372,1.00527,2.016059,3.918498,0.037329161,1.011692,2.178824,2.012327,2.014293,1.502859,2.017399,2.006341,2.018048,2.019776,3.039319,8.080425,5.300188,3.703056
2023-11-23 00:07:41.007000-05:00,2023-11-22,1,4.231109,1.982362,1.989973,0.99944206,4.826068,0.000906797415,0.999436236,0.000842390053,1.014025,2.008519,3.832216,0.008957718,1.01019,2.174446,2.014488,2.009069,1.502428,2.013796,2.017788,2.010065,2.017317,3.154613,7.760831,5.293967,3.790116
2023-11-23 00:07:51.007000-05:00,2023-11-22,1,4.171468,1.981806,1.989334,0.998597815,4.876352,0.000971204778,0.999180682,0.000858491893,1.00789,2.015754,3.806054,0.003386481,1.006754,2.172353,2.012576,2.005415,1.494744,2.006205,2.016481,2.018184,2.011026,3.309609,7.695824,5.257518,4.32126
2023-11-23 00:08:01.007000-05:00,2023-11-22,1,4.080437,1.982005,1.989564,1.004555,4.75814,0.000971204778,0.99526751,0.000874593734,1.00805,2.01582,3.834213,1.165876,1.012891,2.167848,2.01229,2.013791,1.507844,2.016966,2.006363,2.017989,2.01944,3.921054,7.655659,5.121945,5.156113
2023-11-23 00:08:11.007000-05:00,2023-11-22,1,3.995753,1.982417,1.990008,0.997498703,4.69331,0.000810186372,1.001049,0.000858491893,1.006388,2.009819,3.809018,0.203532358,0.99499116,2.178776,2.013258,2.009903,1.46757,2.016104,2.017927,2.010877,2.018821,4.384777,7.514133,5.050585,5.334357
2023-11-23 00:08:21.007000-05:00,2023-11-22,1,3.934784,1.982385,1.99,1.004428,4.751349,0.001003408,0.997807079,0.000890695575,1.002969,2.009228,3.886601,0.040050372,0.999593942,2.171411,2.012861,2.008726,1.479376,2.015799,2.017919,2.011033,2.018581,4.47562,7.354593,4.899404,5.248666
2023-11-23 00:08:31.007000-05:00,2023-11-22,1,3.891853,1.982413,1.990056,0.999888076,4.728888,0.000906797415,0.997695274,0.000874593734,1.009136,2.009535,3.848228,0.009569588,1.005795,2.180789,2.01332,2.009144,1.51401,2.016323,2.017706,2.011458,2.019065,4.43246,7.534604,4.809246,4.821871
2023-11-23 00:08:41.007000-05:00,2023-11-22,1,3.845977,1.982102,1.989651,1.004508,4.6762,0.000890695575,0.99451682,0.000874593734,1.009552,2.012006,3.881382,0.003434786,1.010062,2.172274,2.012495,2.006249,1.493498,2.008995,2.017359,2.017316,2.013403,4.721281,7.642283,4.829334,4.490404
2023-11-23 00:08:51.007000-05:00,2023-11-22,1,3.827095,1.981704,1.989259,1.00258,4.624478,0.000810186372,0.998206382,0.00077798269,1.008513,2.01541,3.78814,1.221283,1.012076,2.179271,2.011713,2.00515,1.505176,2.006838,2.0157,2.018007,2.010739,4.446769,7.393005,4.780694,4.464718
2023-11-23 00:09:01.007000-05:00,2023-11-22,1,3.796678,1.982265,1.989897,1.004539,4.602989,0.000842390053,0.997599441,0.000858491893,1.007762,2.015446,3.85174,0.229198693,1.00987,2.170564,2.014585,2.01424,1.506805,2.01739,2.008816,2.017092,2.01973,4.102256,6.947097,4.744643,4.47336
2023-11-23 00:09:11.007000-05:00,2023-11-22,1,3.791422,1.981301,1.988993,1.004253,4.562433,0.000874593734,0.998669574,0.000826288212,1.007666,2.015282,3.790363,0.03881053,1.005347,2.178632,2.011713,2.010105,1.498834,2.016443,2.010302,2.017856,2.006797,4.177442,6.933628,4.714718,4.488339
2023-11-23 00:09:21.007000-05:00,2023-11-22,1,3.80557,1.981312,1.988994,1.003998,4.518405,0.000971204778,0.998046661,0.000858491893,1.010478,2.014773,3.874068,0.010825531,1.003685,2.167049,2.013393,2.003728,1.501454,2.016361,2.010999,2.017963,2.007277,4.233093,7.236918,4.662028,4.535349
